shape,scale0,beta1,beta2
4.103159387777209,694.697755751444,-0.07944980558712898,0.29730447656058484
4.963245298648885,758.8097051522434,-0.0968070168985877,0.5315907777666977
7.196193934352186,737.7109570209645,-0.0699794528043693,0.3380558827614784
5.426480426607869,702.2489918409241,-0.09881171627366074,0.3881674055873237
6.813567084715844,801.2407296089406,0.022663010744917538,0.42226322306224645
6.096582928693613,707.3027029447979,-0.11999785658704015,0.3498618007939408
5.136205157715501,681.2834540765435,-0.17644063459391,0.5257131675594438
6.006481810900843,719.3038763361292,-0.025617982480092956,0.3456879827544562
3.164661640577519,723.6793358289283,-0.14696434168679307,0.8236617230034375
3.924460135245915,742.1478128499491,-0.05837806352693902,0.3829886937461436
6.184832810698121,743.5720448771362,-0.12456826630810537,0.6327151674858538
5.991878732259413,800.8294369791176,-0.024224749525643557,0.31663407647195546
4.414748677127836,699.6709268863526,-0.10559522992693626,0.4533067973451222
5.263668366292343,682.1713485697917,-0.18584641030322985,0.46724340451115637
5.429716377691316,748.2022814854062,0.022118676126603027,0.07612730078601361
6.3937441593678335,764.9733938116948,-0.06726108474396902,0.4243563807171933
5.407341828784578,735.4670421068797,-0.10061236973071118,0.4297132659296534
4.931844428542457,727.0786620685167,-0.09991371826583952,0.3326885436710483
4.818278609712559,684.3503357962462,-0.05598483123021509,0.2567214737535922
4.977365341691514,797.0960647207582,-0.09800219668582613,0.25721566814721086
5.637832725800933,681.4222509888654,-0.07874888840960509,0.2799443217788456
6.410265680608237,769.3536625149833,-0.10307354247413411,0.4181243397771909
5.059677355604707,771.3395453599792,-0.11811101359543134,0.6342184908886689
4.421496871606394,800.8504292778237,-0.04172752162716635,0.4369375667104197
4.453074236330301,724.4076046658099,-0.12343127377332994,0.4707515314786138
5.849290259451967,760.2770156607243,-0.027994236775417274,0.42674152811834143
6.150269847725179,793.7018453722075,-0.028005617195483827,0.6140774932749627
3.9252733504174238,706.4449842813419,-0.12039286982085348,0.14267300191694515
3.670242650580188,750.5818069381675,-0.14745565770798094,0.3272861043856442
5.480173844053222,693.7799715680104,-0.08513048157937263,0.40286212841730007
4.129137839295786,743.466579756834,-0.0017710760126990906,0.3283194282825415
6.240875088518009,704.7783093681504,-0.051061418272453876,0.2808277694683538
4.652646057611298,655.1376001087059,-0.12648999982471848,0.5286145239402535
